open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore
2024-09-03 12:00:00+00:00,59065.26,59356.39,57552.07,57705.51,867.75278,2024-09-03 15:59:59.999000+00:00,50507463.6974735,59134,427.51962,24869822.9139311,
2024-09-03 16:00:00+00:00,57702.01,58238.0,57578.01,58029.99,644.86394,2024-09-03 19:59:59.999000+00:00,37316809.3030321,32395,341.94718,19783370.9214512,
2024-09-03 20:00:00+00:00,58030.02,58224.0,57388.84,57476.4,419.18705,2024-09-03 23:59:59.999000+00:00,24280858.0897083,17739,195.19105,11306052.9691386,
2024-09-04 00:00:00+00:00,57472.01,57962.04,55588.21,56650.0,1022.29711,2024-09-04 03:59:59.999000+00:00,57987875.5225999,46100,512.4502,29069926.3952924,
2024-09-04 04:00:00+00:00,56649.99,56872.86,56154.78,56737.99,575.2266,2024-09-04 07:59:59.999000+00:00,32493721.3793391,47296,292.00335,16492687.0456026,
2024-09-04 08:00:00+00:00,56738.0,56892.09,56451.0,56562.01,395.70864,2024-09-04 11:59:59.999000+00:00,22414621.6977825,22747,185.82009,10526321.898325,
2024-09-04 12:00:00+00:00,56558.1,58169.53,56177.99,58137.99,1041.84256,2024-09-04 15:59:59.999000+00:00,59392619.0100529,62338,493.18349,28119165.5808148,
2024-09-04 16:00:00+00:00,58135.97,58576.9,57644.0,58050.38,587.63147,2024-09-04 19:59:59.999000+00:00,34131584.4420444,30958,280.36818,16278280.0596413,
2024-09-04 20:00:00+00:00,58050.39,58388.09,57787.56,57972.16,316.27382,2024-09-04 23:59:59.999000+00:00,18366225.4190631,12747,145.58669,8454622.6472014,
2024-09-05 00:00:00+00:00,57972.17,58333.18,56919.78,57128.0,479.47185,2024-09-05 03:59:59.999000+00:00,27631964.9629393,23751,236.29133,13612388.4634907,
2024-09-05 04:00:00+00:00,57131.99,57294.37,56538.47,57155.56,327.37083,2024-09-05 07:59:59.999000+00:00,18673659.3282153,26200,175.61151,10017441.4887218,
2024-09-05 08:00:00+00:00,57150.0,57234.73,56608.81,56688.0,381.455,2024-09-05 11:59:59.999000+00:00,21688231.4832447,24428,191.79379,10904822.4590796,
2024-09-05 12:00:00+00:00,56688.01,57366.0,55812.71,55976.97,900.56541,2024-09-05 15:59:59.999000+00:00,50968685.5091866,81038,483.4162,27351308.7575089,
2024-09-05 16:00:00+00:00,55968.01,56705.87,55782.73,56054.0,632.91024,2024-09-05 19:59:59.999000+00:00,35614130.5147511,37782,343.95017,19353421.815063,
2024-09-05 20:00:00+00:00,56044.0,56249.99,55600.99,56165.69,424.94709,2024-09-05 23:59:59.999000+00:00,23817745.9157917,21235,209.48436,11741112.1835684,
2024-09-06 00:00:00+00:00,56162.0,56844.23,55972.96,56574.11,463.2397,2024-09-06 03:59:59.999000+00:00,26162812.8439727,16626,216.90531,12247528.7409754,
2024-09-06 04:00:00+00:00,56574.12,56734.28,55267.12,55785.99,651.15248,2024-09-06 07:59:59.999000+00:00,36534420.9451353,54805,315.37361,17687395.1494233,
2024-09-06 08:00:00+00:00,55785.99,56254.94,55624.12,55991.24,664.50698,2024-09-06 11:59:59.999000+00:00,37163761.7112481,28405,325.22193,18187418.5774635,
2024-09-06 12:00:00+00:00,55991.25,57023.49,53742.01,54019.08,2135.40684,2024-09-06 15:59:59.999000+00:00,118408824.982807,170347,1052.94955,58389767.8480545,
2024-09-06 16:00:00+00:00,54012.0,54500.0,53204.74,53487.18,1827.02867,2024-09-06 19:59:59.999000+00:00,98313470.8176336,64642,933.87351,50255104.449508,
2024-09-06 20:00:00+00:00,53489.99,54500.0,52527.66,53949.96,1161.01552,2024-09-06 23:59:59.999000+00:00,61931860.1738737,46954,544.06405,29024145.8044277,
2024-09-07 00:00:00+00:00,53947.34,54071.71,53734.01,53808.98,254.48838,2024-09-07 03:59:59.999000+00:00,13714911.3898418,12619,119.34017,6431096.9260935,
2024-09-07 04:00:00+00:00,53808.99,54397.53,53800.73,54280.1,435.54084,2024-09-07 07:59:59.999000+00:00,23593566.8235067,28833,209.96392,11371788.8916576,
2024-09-07 08:00:00+00:00,54278.0,54498.48,54172.27,54322.43,314.97603,2024-09-07 11:59:59.999000+00:00,17109111.813696,24973,142.82524,7758300.4286638,
2024-09-07 12:00:00+00:00,54322.44,54833.32,54322.44,54778.01,357.17608,2024-09-07 15:59:59.999000+00:00,19504928.2652808,27854,176.34459,9630987.8511713,
2024-09-07 16:00:00+00:00,54778.02,54846.0,53995.89,54404.12,445.84638,2024-09-07 19:59:59.999000+00:00,24238226.6093064,31298,217.89533,11844131.7936005,
2024-09-07 20:00:00+00:00,54402.13,54438.0,53815.02,54146.0,308.1225,2024-09-07 23:59:59.999000+00:00,16663653.4566184,13623,141.38759,7644236.1925652,
2024-09-08 00:00:00+00:00,54160.0,54509.22,53962.0,54392.16,212.98637,2024-09-08 03:59:59.999000+00:00,11557872.7837201,10476,111.23839,6036360.0911954,
2024-09-08 04:00:00+00:00,54392.96,54570.85,54260.23,54432.0,208.83595,2024-09-08 07:59:59.999000+00:00,11366766.8553897,16963,102.59263,5583930.8230885,
