open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,quote_asset_volume,ignore
2024-09-03 20:00:00+00:00,7.36e-06,7.4e-06,7.24e-06,7.26e-06,49280666499.0,2024-09-03 23:59:59.999,361898.03751908,1624,19409172923.0,142599.62236257,,
2024-09-04 00:00:00+00:00,7.27e-06,7.32e-06,6.84e-06,7.14e-06,99558714873.0,2024-09-04 03:59:59.999,703968.38689088,4799,39509627855.0,279500.8948158,,
2024-09-04 04:00:00+00:00,7.14e-06,7.22e-06,7.06e-06,7.18e-06,75720680863.0,2024-09-04 07:59:59.999,539348.97769474,2201,37446506093.0,266881.45622942,,
2024-09-04 08:00:00+00:00,7.18e-06,7.21e-06,7.03e-06,7.1e-06,90506784886.0,2024-09-04 11:59:59.999,644293.26373809,2196,28447058890.0,202804.51519772,,
2024-09-04 12:00:00+00:00,7.11e-06,7.42e-06,7.07e-06,7.41e-06,128188758799.0,2024-09-04 15:59:59.999,930347.19899759,5675,60070433963.0,435850.88946201,,
2024-09-04 16:00:00+00:00,7.41e-06,7.52e-06,7.25e-06,7.35e-06,135854962127.0,2024-09-04 19:59:59.999,1004846.14578107,4494,72358574983.0,536061.10438726,,
2024-09-04 20:00:00+00:00,7.34e-06,7.41e-06,7.3e-06,7.35e-06,57497442269.0,2024-09-04 23:59:59.999,423292.52823956,1781,27338384311.0,201314.190134,,
2024-09-05 00:00:00+00:00,7.35e-06,7.41e-06,7.19e-06,7.21e-06,69848157413.0,2024-09-05 03:59:59.999,510005.00648549,2106,31604488471.0,230593.91374434,,
2024-09-05 04:00:00+00:00,7.21e-06,7.29e-06,7.13e-06,7.26e-06,64541971394.0,2024-09-05 07:59:59.999,466419.05295743,1887,29620603637.0,214018.23145259,,
2024-09-05 08:00:00+00:00,7.26e-06,7.3e-06,7.21e-06,7.24e-06,59201009622.0,2024-09-05 11:59:59.999,428886.24790579,1495,27485927666.0,199163.69818711,,
2024-09-05 12:00:00+00:00,7.24e-06,7.37e-06,7.09e-06,7.14e-06,145160204467.0,2024-09-05 15:59:59.999,1049544.0497802,5102,67705759955.0,489650.86671782,,
2024-09-05 16:00:00+00:00,7.14e-06,7.19e-06,7e-06,7.06e-06,112945652949.0,2024-09-05 19:59:59.999,804102.14903044,4099,50536203877.0,359886.7623422,,
2024-09-05 20:00:00+00:00,7.07e-06,7.12e-06,7.04e-06,7.11e-06,65084436087.0,2024-09-05 23:59:59.999,460967.96739596,1615,38006501953.0,269016.96265394,,
2024-09-06 00:00:00+00:00,7.1e-06,7.2e-06,7.05e-06,7.14e-06,56352413290.0,2024-09-06 03:59:59.999,401230.85758083,1598,25389544642.0,180707.4400787,,
2024-09-06 04:00:00+00:00,7.14e-06,7.17e-06,6.91e-06,6.98e-06,59038385701.0,2024-09-06 07:59:59.999,415974.55210954,2483,24381048873.0,171510.44952619,,
2024-09-06 08:00:00+00:00,6.98e-06,7.11e-06,6.96e-06,7.07e-06,72947580005.0,2024-09-06 11:59:59.999,513276.90580582,2178,34943413238.0,245959.81338581,,
2024-09-06 12:00:00+00:00,7.07e-06,7.27e-06,6.87e-06,7.01e-06,209869502959.0,2024-09-06 15:59:59.999,1484178.42447036,8657,90642262365.0,641499.70265611,,
2024-09-06 16:00:00+00:00,7e-06,7e-06,6.64e-06,6.7e-06,170623314542.0,2024-09-06 19:59:59.999,1164092.9208247,5882,86334821616.0,589265.6257133,,
2024-09-06 20:00:00+00:00,6.69e-06,6.74e-06,6.33e-06,6.64e-06,159351092966.0,2024-09-06 23:59:59.999,1044186.73338002,5263,73592112522.0,482531.45095249,,
2024-09-07 00:00:00+00:00,6.64e-06,6.77e-06,6.64e-06,6.67e-06,69465554316.0,2024-09-07 03:59:59.999,465009.26171118,1538,33911679373.0,227051.04564975,,
2024-09-07 04:00:00+00:00,6.68e-06,6.87e-06,6.68e-06,6.82e-06,81492551486.0,2024-09-07 07:59:59.999,552518.60145842,1833,42000700249.0,284814.33743351,,
